dev,ino,size_bytes
2053,2629721,767
2053,2629722,1623
2053,2629723,252
2053,2629724,253
2053,2629725,331
2053,2629726,661
2053,2629727,489
2053,2629728,3484
2053,2629729,558
2053,2629730,1628
2053,2629731,368
2053,2629732,2772
2053,2629733,343
2053,2629735,2622
2053,2629736,301
2053,2629737,249
2053,2629738,796
2053,2629739,1948
2053,2629740,827
2053,2629741,521
2053,2629742,431
2053,2629744,40
2053,2629745,289
2053,2629746,2879
2053,2629748,0
2053,2629749,350
2053,2629750,282
2053,2629751,666
2053,2629752,266
2053,2629753,162
2053,2629754,672
2053,2629755,225
2053,2629756,819
2053,2629758,815
2053,2629759,2439
2053,2629760,3910
2053,2629761,1122
2053,2629762,2776
2053,2629763,1762
2053,2629764,1318
2053,2629765,483
2053,2629767,4039
2053,2629768,104
2053,2629769,759
2053,2629770,191
2053,2629772,59
2053,2629773,2066
2053,2629774,3820
2053,2629775,1591
2053,2629776,1328
2053,2629777,1152
2053,2629778,3640
2053,2629779,36067
2053,2629780,2116
2053,2629781,2229
2053,2629782,10698
2053,2629783,9246
2053,2629784,833
2053,2629785,22460
2053,2629786,4547
2053,2629787,3322
2053,2629788,1168
2053,2629789,3942
2053,2629790,907
2053,2629791,2814
2053,2629792,18384
2053,2629793,305
2053,2629794,5021
2053,2629795,13820
2053,2629796,3186
2053,2629797,9759
2053,2629798,48152
2053,2629799,108
2053,2629800,1720
2053,2629801,707
2053,2629802,5703
2053,2629803,11238
2053,2629805,1003
2053,2629806,2509
2053,2629807,9845
2053,2629808,11781
2053,2629809,1960
2053,2629810,2194
2053,2629811,26942
2053,2629812,883
2053,2629813,5702
2053,2629814,3525
2053,2629815,13582
2053,2629816,15254
2053,2629817,824
2053,2629818,3859
2053,2629819,1726
2053,2629820,8716
2053,2629821,3192
2053,2629822,689
2053,2629823,10525
2053,2629824,3740
2053,2629825,3949
2053,2629826,454
2053,2629827,2457
2053,2629828,2062
2053,2629829,15168
2053,2629830,264
2053,2629831,192
2053,2629833,114
2053,2629834,2799
2053,2629836,191
2053,2629837,1163
2053,2629838,4021
2053,2629840,101
2053,2629841,893
2053,2629842,10184
2053,2629843,8810
2053,2629844,1073
2053,2629846,59
2053,2629848,59
2053,2629849,1292
2053,2629850,6792
2053,2629851,4489
2053,2629852,2062
2053,2629853,4751
2053,2629854,1044
2053,2629856,582
2053,2629857,835
2053,2629859,4397
2053,2629860,1714
2053,2629861,3455
2053,2629862,1636
2053,2629864,166
2053,2629865,3693
2053,2629866,663
2053,2629867,2635
2053,2629868,653
2053,2629869,6126
2053,2629871,59
2053,2629872,881
2053,2629873,3578
2053,2629874,2212
2053,2629875,2249
2053,2629876,73
2053,2629877,1914
2053,2629878,332
2053,2629879,3506
2053,2629880,1135
2053,2629881,590
2053,2629882,1432
2053,2629883,1105
2053,2629884,91
2053,2629885,1066
2053,2629886,1855
2053,2629887,711
2053,2629888,581
2053,2629889,2564
2053,2629890,8241
2053,2629891,915
2053,2629892,2047
2053,2629893,5375
2053,2629894,1042
2053,2629895,666
2053,2629896,2272
2053,2629897,259
2053,2629898,1097
2053,2629899,2328
2053,2629900,795
2053,2629901,1329
2053,2629902,12638
2053,2629903,2551
2053,2629904,1161
2053,2629905,1417
2053,2629907,1671
2053,2629908,1403
2053,2629909,0
2053,2629911,1057
2053,2629912,1390
2053,2629913,0
2053,2629914,240
2053,2629915,166
2053,2629916,1722
2053,2629917,594
2053,2629918,415
2053,2629919,402
2053,2629920,2249
2053,2629921,239
2053,2629922,8479
2053,2629923,0
2053,2629924,886
2053,2629925,182
2053,2629926,314
2053,2629927,995
2053,2629928,628
2053,2629929,0
2053,2629930,2565
2053,2629931,5793
2053,2629932,5162
2053,2629934,48
2053,2629935,20961
2053,2629936,11333
2053,2629937,933
2053,2629938,434
2053,2629939,9336
2053,2629940,14819
2053,2629941,1745
2053,2629942,6113
2053,2629944,0
2053,2629945,1760
2053,2629946,820
2053,2629947,4146
2053,2629948,3065
2053,2629949,2461
2053,2629950,2955
2053,2629951,496
2053,2629952,574
2053,2629953,9212
2053,2629954,3301
2053,2629955,3870
2053,2629956,4770
2053,2629957,382
2053,2629958,3769
2053,2629959,392
2053,2629960,225
2053,2629961,1875
2053,2629962,80
2053,2629963,996
2053,2629965,4413
2053,2629966,1636
2053,2629967,8781
2053,2629968,3804
2053,2629969,7968
2053,2629970,1579
2053,2629971,2871
2053,2629972,6845
2053,2629973,80
2053,2629974,1346
2053,2629975,11245
2053,2629976,6765
2053,2629977,80
2053,2629978,12313
2053,2629979,3267
2053,2629980,1524
2053,2629981,6431
2053,2629982,1384
2053,2629983,5990
2053,2629984,3059
2053,2629985,5149
2053,2629986,1270
2053,2629987,1628
2053,2629988,2434
2053,2629989,8307
2053,2629990,18547
2053,2629991,4160
2053,2629992,2887
2053,2629994,423
2053,2629995,3823
2053,2629996,80
2053,2629997,5683
2053,2629998,26110
2053,2629999,2176
2053,2630000,1938
2053,2630001,1006
2053,2630002,4747
2053,2630003,2432
2053,2630004,383
2053,2630005,1810
2053,2630006,168
2053,2630008,469
2053,2630009,762
2053,2630010,3168
2053,2630012,80
2053,2630013,1116
2053,2630014,8045
2053,2630015,80
2053,2630016,1295
2053,2630017,11091
2053,2630018,80
2053,2630019,14223
2053,2630021,80
2053,2630022,848
2053,2630023,310
2053,2630024,366
2053,2630025,3503
2053,2630026,327
2053,2630027,143
2053,2630028,648
2053,2630029,387
2053,2630030,80
2053,2630031,1021
2053,2630032,12542
2053,2630034,2438
2053,2630035,628
2053,2630037,12845
2053,2630039,1586
2053,2630040,360
2053,2630041,226
2053,2630042,443
2053,2630043,174
2053,2630044,389
2053,2630045,826
2053,2630046,124
2053,2630047,452
2053,2630048,156
2053,2630049,336
2053,2630050,1510
2053,2630051,499
2053,2630052,145
2053,2630054,975
2053,2630055,462
2053,2630056,756
2053,2630057,1083
2053,2630058,217
2053,2630059,229
2053,2630060,317
2053,2630062,2224
2053,2630063,576
2053,2630064,354
2053,2630065,655
2053,2630066,295
2053,2630067,843
2053,2630068,1215
2053,2630069,1455
2053,2630070,413
2053,2630071,861
2053,2630072,234
2053,2630073,162
2053,2630074,458
2053,2630075,327
2053,2630077,3180
2053,2630078,576
2053,2630079,797
2053,2630080,526
2053,2630081,622
2053,2630082,938
2053,2630083,445
2053,2630084,359
2053,2630085,240
2053,2630086,394
2053,2630087,1148
2053,2630088,968
2053,2630089,229
2053,2630090,554
2053,2630091,352
2053,2630092,213
2053,2630093,372
2053,2630094,269
2053,2630095,476
2053,2630096,442
2053,2630097,166
2053,2630098,166
2053,2630099,745
2053,2630100,1721
2053,2630101,718
2053,2630103,127
2053,2630104,585
2053,2630105,1644
2053,2630106,280
2053,2630108,1045
2053,2630109,391
2053,2630110,128
2053,2630111,114
2053,2630112,178
2053,2630113,407
2053,2630114,436
2053,2630115,489
2053,2630116,495
2053,2630117,677
2053,2630118,948
2053,2630120,1433
2053,2630121,463
2053,2630122,432
2053,2630123,453
2053,2630124,252
2053,2630125,670
2053,2630126,367
2053,2630128,1451
2053,2630129,1192
2053,2630130,809
2053,2630131,858
2053,2630132,1324
2053,2630133,655
2053,2630134,461
2053,2630135,424
2053,2630136,240
2053,2630137,234
2053,2630138,789
2053,2630139,329
2053,2630140,1036
2053,2630141,516
2053,2630142,215
2053,2630143,1779
2053,2630144,852
2053,2630145,599
2053,2630146,266
2053,2630147,313
2053,2630148,326
2053,2630149,564
2053,2630151,983
2053,2630152,442
2053,2630153,350
2053,2630154,407
2053,2630155,406
2053,2630156,300
2053,2630157,973
2053,2630158,577
2053,2630159,1081
2053,2630160,547
2053,2630161,510
2053,2630162,775
2053,2630163,612
2053,2630164,678
2053,2630165,196
2053,2630166,289
2053,2630167,216
2053,2630169,1283
2053,2630170,3001
2053,2630171,678
2053,2630172,1544
2053,2630173,1433
2053,2630174,1190
2053,2630175,642
2053,2630176,1038
2053,2630178,411
2053,2630179,578
2053,2630180,1140
2053,2630181,921
2053,2630182,641
2053,2630183,842
2053,2630185,266
2053,2630186,841
2053,2630187,346
2053,2630188,159
2053,2630190,136
2053,2630191,262
2053,2630192,305
2053,2630193,36
2053,2630194,199
2053,2630196,760
2053,2630197,342
2053,2630198,508
2053,2630199,551
2053,2630200,155
2053,2630201,671
2053,2630202,2059
2053,2630203,247
2053,2630204,293
2053,2630205,275
2053,2630206,269
2053,2630208,2667
2053,2630209,322
2053,2630210,549
2053,2630211,601
2053,2630212,1036
2053,2630213,3205
2053,2630214,2887
2053,2630215,728
2053,2630216,545
2053,2630217,118
2053,2630218,255
2053,2630219,505
2053,2630220,461
2053,2630221,362
2053,2630222,1871
2053,2630223,861
2053,2630225,727
2053,2630226,185
2053,2630227,791
2053,2630228,774
2053,2630229,199
2053,2630230,166
2053,2630232,1350
2053,2630233,3794
2053,2630234,660
2053,2630235,305
2053,2630236,2432
2053,2630237,248
2053,2630238,270
2053,2630239,1346
2053,2630240,249
2053,2630241,207
2053,2630242,399
2053,2630244,1766
2053,2630245,3180
2053,2630246,2096
2053,2630247,715
2053,2630248,3016
2053,2630249,2848
2053,2630250,623
2053,2630251,1688
2053,2630252,1675
2053,2630253,1234
2053,2630254,5973
2053,2630255,705
2053,2630256,2553
2053,2630257,930
2053,2630259,1233
2053,2630260,2185
2053,2630261,930
2053,2630262,650
2053,2630263,2816
2053,2630264,1160
2053,2630266,6935
2053,2630267,1729
2053,2630268,1979
2053,2630269,171
2053,2630270,1723
2053,2630271,1787
2053,2630272,1171
2053,2630273,390
2053,2630274,169
2053,2630275,1114
2053,2630276,1935
2053,2630277,234
2053,2630278,981
2053,2630279,505
2053,2630280,145
2053,2630281,552
2053,2630282,889
2053,2630283,373
2053,2630284,213
2053,2630285,217
2053,2630286,280
2053,2630287,2654
2053,2630288,2187
2053,2630289,319
2053,2630290,242
2053,2630291,230
2053,2630292,134
2053,2630293,661
2053,2630294,552
2053,2630295,397
2053,2630297,1500
2053,2630298,982
2053,2630299,548
2053,2630300,254
2053,2630301,360
2053,2630302,1092
2053,2630303,403
2053,2630304,492
2053,2630305,71
2053,2630307,2196
2053,2630308,637
2053,2630309,1206
2053,2630310,2433
2053,2630311,1317
2053,2630312,232
2053,2630313,902
2053,2630314,3571
2053,2630316,410
2053,2630317,344
2053,2630318,308
2053,2630319,263
2053,2630320,681
2053,2630321,472
2053,2630322,420
2053,2630323,781
2053,2630324,298
2053,2630325,2
2053,2630326,292
2053,2630327,405
2053,2630328,776
2053,2630329,271
2053,2630330,311
2053,2630332,233
2053,2630333,69
2053,2630334,377
2053,2630336,1913
2053,2630337,167
2053,2630338,1775
2053,2630339,1165
2053,2630340,719
2053,2630341,3038
2053,2630342,855
2053,2630343,454
2053,2630344,225
2053,2630346,3805
2053,2630348,228
2053,2630349,4173
2053,2630351,285
2053,2630352,136
2053,2630353,8361
2053,2630354,134
2053,2630355,779
2053,2630356,1893
2053,2630357,131
2053,2630358,599
2053,2630359,94
2053,2630361,666
2053,2630362,68
2053,2630363,148
2053,2630364,3831
2053,2630365,89
2053,2630366,9029
2053,2630367,169
2053,2630368,6686
2053,2630369,75
2053,2630370,14502
2053,2630371,11768
2053,2630373,0
2053,2630375,5605
2053,2630376,26369
2053,2630377,191
2053,2630379,141
2053,2630381,603
2053,2630383,247
2053,2630385,164
2053,2630387,1729
2053,2630389,1084
2053,2630391,385
2053,2630393,0
2053,2630394,6307
2053,2630395,6015
2053,2630396,2680
2053,2630397,2052
2053,2630399,878
2053,2630401,321
2053,2630402,2304
2053,2630403,961
2053,2630404,5269
2053,2630405,12091
2053,2630406,2299
2053,2630407,133
2053,2630408,1060
2053,2630409,10677
2053,2630410,824
2053,2630411,99
2053,2630412,513
2053,2630413,2624
2053,2630415,285
2053,2630416,650
2053,2630417,1854
2053,2630418,448
2053,2630419,715
2053,2630420,1963
2053,2630421,12017
2053,2630422,955
2053,2630424,0
2053,2630425,81
2053,2630426,55
2053,2630427,47
2053,2630428,438
2053,2630429,668
2053,2630430,2348
2053,2630431,276
2053,2630432,2342
2053,2630433,487
2053,2630434,3066
2053,2630435,667
2053,2630436,1735
2053,2630437,519
2053,2630439,0
2053,2630440,1395
2053,2630441,839
2053,2630442,0
2053,2630443,2045
2053,2630444,316
2053,2630445,1852
2053,2630446,207
2053,2630447,579
2053,2630448,1069
2053,2630449,319015
2053,2630450,40415
2053,2630452,387
2053,2630453,167
2053,2630454,0
2053,2630455,75274
2053,2630456,13903
2053,2630457,1841
2053,2630458,805
2053,2630459,2777
2053,2630460,1689
2053,2630462,0
2053,2630463,13397
2053,2630464,748
2053,2630465,20674
2053,2630466,2264
2053,2630467,1879
2053,2630468,5082
2053,2630469,117
2053,2630470,419
2053,2630471,17424
2053,2630472,13388
2053,2630473,2814
2053,2630474,3143
2053,2630475,3436
2053,2630476,1849
2053,2630478,0
2053,2630479,3417
2053,2630480,92
2053,2630481,346
2053,2630483,211
2053,2630484,517
2053,2630485,46
2053,2630486,120
2053,2630487,18
2053,2630488,83
2053,2630489,629
2053,2630490,20548
2053,2630492,0
2053,2630493,633
2053,2630494,5130
2053,2630495,689
2053,2630496,4059
2053,2630497,10434
2053,2630498,13465
2053,2630499,7968
2053,2630500,31
2053,2630501,185103
2053,2630503,0
2053,2630504,7938
2053,2630506,0
2053,2630507,2613
2053,2630508,942
2053,2630509,1094
2053,2630511,0
2053,2630512,480
2053,2630514,420
2053,2630515,9907
2053,2630516,278
2053,2630517,37328
2053,2630519,1808
2053,2630521,0
2053,2630522,1166
2053,2630524,0
2053,2630525,6913
2053,2630526,487
2053,2630528,133
2053,2630529,24370
2053,2630530,75
2053,2630531,2253
2053,2630533,0
2053,2630534,0
2053,2630535,338
2053,2630536,2343
2053,2630537,11907
2053,2630538,685
2053,2630539,8759
2053,2630541,140
2053,2630542,17907
2053,2630543,403
2053,2630544,285
2053,2630545,393
2053,2630546,5939
2053,2630547,0
2053,2630549,168
2053,2630550,58178
2053,2630551,7101
2053,2630552,6712
2053,2630554,58
2053,2630555,250
2053,2630556,256
2053,2630557,5316
2053,2630558,361
2053,2630559,6020
2053,2630560,9059
2053,2630561,12189
2053,2630563,587
2053,2630564,30369
2053,2630565,2360
2053,2630566,0
2053,2630567,381
2053,2630569,91
2053,2630570,65
2053,2630571,501
2053,2630572,4068
2053,2630573,1356
2053,2630575,121
2053,2630576,70
2053,2630577,287
2053,2630578,58
2053,2630579,53
2053,2630580,39
2053,2630581,594
2053,2630583,1899
2053,2630585,597
2053,2630587,0
2053,2630588,65
2053,2630589,235
2053,2630590,153
2053,2630591,414
2053,2630592,315
2053,2630593,699
2053,2630594,247
2053,2630595,115
2053,2630596,490
2053,2630597,1278
2053,2630598,2888
2053,2630599,390
2053,2630600,628
2053,2630602,141
2053,2630603,270
2053,2630604,1474
2053,2630605,483
2053,2630607,1082
2053,2630608,89
2053,2630609,1072
2053,2630610,132
2053,2630611,1745
2053,2630612,258
2053,2630613,115
2053,2630615,3144
2053,2630616,978
2053,2630617,586
2053,2630618,437
2053,2630619,461
2053,2630620,198
2053,2630621,588
2053,2630622,304
2053,2630623,1551
2053,2630624,195
2053,2630625,526
2053,2630626,1390
2053,2630627,2775
2053,2630628,845
2053,2630629,261
2053,2630630,953
2053,2630631,1123
2053,2630632,1532
2053,2630633,367
2053,2630634,948
2053,2630635,742
2053,2630637,543
2053,2630639,461
2053,2630640,212
2053,2630641,748
2053,2630642,474
2053,2630643,1518
2053,2630644,120
2053,2630645,573
2053,2630646,65
2053,2630647,456
2053,2630649,2061
2053,2630650,287
2053,2630651,378
2053,2630652,396
2053,2630653,300
2053,2630654,2913
2053,2630655,961
2053,2630656,700
2053,2630657,239
2053,2630658,1033
2053,2630659,4315
2053,2630660,264
2053,2630661,137
2053,2630662,1391
2053,2630663,84
2053,2630664,535
2053,2630665,115
2053,2630667,2350
2053,2630668,904
2053,2630669,935
2053,2630670,477
2053,2630671,1341
2053,2630672,554
2053,2630673,1383
2053,2630674,865
2053,2630675,2127
2053,2630676,471
2053,2630677,193
2053,2630678,64
2053,2630679,951
2053,2630680,910
2053,2630681,116
2053,2630682,115
2053,2630683,76
2053,2630685,0
2053,2630686,17
2053,2630687,58
2053,2630689,2501
2053,2630690,3437
2053,2630691,3107
2053,2630692,123
2053,2630693,1147
2053,2630694,250
2053,2630695,2084
2053,2630696,1065
2053,2630697,115
2053,2630700,39
2053,2630701,32
2053,2630702,255
2053,2630703,881
2053,2630705,528
2053,2630706,411
2053,2630707,211
2053,2630708,1097
2053,2630709,0
2053,2630711,645
2053,2630712,2962
2053,2630713,1598
2053,2630714,2242
2053,2630715,7746
2053,2630716,223
2053,2630717,536
2053,2630718,1146
2053,2630719,3198
2053,2630720,5112
2053,2630722,1840
2053,2630723,2408
2053,2630724,4557
2053,2630725,3292
2053,2630726,3420
2053,2630727,2006
2053,2630728,121
2053,2630729,2094
2053,2630730,617
2053,2630731,23
2053,2630732,9616
2053,2630733,4147
2053,2630734,6039
2053,2630735,2485
2053,2630736,2875
2053,2630737,2924
2053,2630738,272
2053,2630740,411
2053,2630741,2933
2053,2630742,1719
2053,2630743,1287
2053,2630745,1134
2053,2630746,1815
2053,2630747,1822
2053,2630748,4241
2053,2630749,3090
2053,2630750,2722
2053,2630752,174
2053,2630753,5754
2053,2630755,3465
2053,2630756,1016
2053,2630757,3008
2053,2630758,643
2053,2630759,1170
2053,2630760,1223
2053,2630761,1530
2053,2630762,884
2053,2630763,1929
2053,2630764,1934
2053,2630765,6204
2053,2630766,823
2053,2630767,1248
2053,2630768,1885
2053,2630770,0
2053,2630772,0
2053,2630774,0
2053,2630775,204
2053,2630777,1449
2053,2630778,1125
2053,2630779,8313
2053,2630780,2316
2053,2630781,2874
2053,2630782,1510
2053,2630783,2524
2053,2630784,2799
2053,2630785,5578
2053,2630786,248
2053,2630787,2482
2053,2630788,3327
2053,2630789,2037
2053,2630790,187
2053,2630791,3798
2053,2630792,3173
2053,2630794,1699
2053,2630795,4674
2053,2630796,2153
2053,2630797,11184
2053,2630798,5157
2053,2630799,6770
2053,2630800,555
2053,2630802,0
2053,2630803,272
2053,2630804,1562
2053,2630805,641
2053,2630806,6168
2053,2630807,3691
2053,2630808,3883
2053,2630809,829
2053,2630810,8856
2053,2630811,89
2053,2630812,2410
2053,2630813,4805
2053,2630814,3391
2053,2630815,4309
2053,2630816,174
2053,2630817,693
2053,2630819,0
2053,2630820,216
2053,2630821,136
2053,2630822,103
2053,2630824,0
2053,2630825,5723
2053,2630826,1109
2053,2630827,2022
2053,2630829,0
2053,2630830,2287
2053,2630831,4762
2053,2630832,294
2053,2630834,357
2053,2630835,1689
2053,2630836,1088
2053,2630837,351
2053,2630838,220
2053,2630839,2007
2053,2630840,133
2053,2630841,7917
2053,2630843,1268
2053,2630844,909
2053,2630845,1856
2053,2630846,1300
2053,2630847,3137
2053,2630848,1646
2053,2630849,4766
2053,2630850,986
2053,2630852,465
2053,2630853,4243
2053,2630854,2700
2053,2630855,10151
2053,2630857,287
2053,2630858,2964
2053,2630859,2636
2053,2630860,1674
2053,2630862,484
2053,2630863,1632
2053,2630864,0
2053,2630865,834
2053,2630867,0
2053,2630868,1713
2053,2630869,3436
2053,2630870,160
2053,2630871,2532
2053,2630872,5020
2053,2630873,1471
2053,2630875,3277
2053,2630876,3176
2053,2630877,3231
2053,2630878,12319
2053,2630880,367
2053,2630881,2191
2053,2630882,4281
2053,2630883,1420
2053,2630884,7338
2053,2630885,2729
2053,2630886,5242
2053,2630887,3388
2053,2630888,3439
2053,2630889,1439
2053,2630890,1640
2053,2630891,2522
2053,2630892,8377
2053,2630893,1273
2053,2630894,1397
2053,2630895,3317
2053,2630896,10790
2053,2630897,1852
2053,2630898,236
2053,2630900,635
2053,2630901,2474
2053,2630902,3419
2053,2630903,2290
2053,2630904,2409
2053,2630905,3064
2053,2630906,187
2053,2630908,6454
2053,2630909,241
2053,2630910,6867
2053,2630911,4020
2053,2630913,237
2053,2630914,11719
2053,2630916,0
2053,2630917,52
2053,2630918,2712
2053,2630919,1571
2053,2630920,1836
2053,2630921,1964
2053,2630922,1691
2053,2630923,3720
2053,2630924,6490
2053,2630925,4705
2053,2630927,1591
2053,2630928,550
2053,2630929,76
2053,2630930,2580
2053,2630931,1214
2053,2630932,187
2053,2630933,5819
2053,2630934,193
2053,2630936,210
2053,2630937,1963
2053,2630938,2308
2053,2630939,1756
2053,2630941,2234
2053,2630942,2454
2053,2630943,5081
2053,2630944,5593
2053,2630945,7587
2053,2630946,4695
2053,2630947,4540
2053,2630948,5089
2053,2630949,6210
2053,2630951,1681
2053,2630952,111
2053,2630953,3477
2053,2630954,1898
2053,2630955,2885
2053,2630956,217
2053,2630957,3469
2053,2630958,71
2053,2630959,2245
2053,2630960,2112
2053,2630961,2128
2053,2630962,1503
2053,2630963,2904
2053,2630964,1033
2053,2630965,133
2053,2630967,209
2053,2630968,1098
2053,2630969,6451
2053,2630970,2088
2053,2630971,1467
2053,2630972,4883
2053,2630974,1857
2053,2630975,15178
